,model__C,Bag-of-Words,TF-IDF,Word2Vec
0,1.0,,0.2896650460050432,0.26681578824735547
1,5.5,,0.2803273425809425,0.27485851572248887
2,10.0,,0.2803273425809425,0.280332002630339
